  USAF  WBAN YR--MODAHRMN DIR SPD GUS CLG SKC L M H  VSB MW MW MW MW AW AW AW AW W TEMP DEWP    SLP   ALT    STP MAX MIN PCP01 PCP06 PCP24 PCPXX SD
029440 99999 190908202000 270  36 *** *** OVC * * *  0.0 ** ** ** ** ** ** ** ** *   59 **** 1000.7 ***** ****** *** *** ***** ***** ***** ***** ** 
029440 99999 190908210600 230   9 *** *** OVC * * *  0.0 ** ** ** ** ** ** ** ** *   55 **** 1001.1 ***** ****** *** *** ***** ***** ***** ***** ** 
029440 99999 190908211300 250   9 *** *** OVC * * *  0.0 ** ** ** ** ** ** ** ** *   68 **** 1001.6 ***** ****** *** *** ***** ***** ***** ***** ** 
029440 99999 190908212000 230   9 *** *** OVC * * *  0.0 ** ** ** ** ** ** ** ** *   61 **** 1001.9 ***** ****** *** *** ***** ***** ***** ***** ** 
029440 99999 190908220600 200   7 *** *** OVC * * *  0.0 ** ** ** ** ** ** ** ** *   54 **** 1004.0 ***** ****** *** *** ***** ***** ***** ***** ** 
029440 99999 190908221300 180  11 *** *** SCT * * *  0.0 ** ** ** ** ** ** ** ** *   71 **** 1004.2 ***** ****** *** *** ***** ***** ***** ***** ** 
029440 99999 190908222000 160  11 *** *** SCT * * *  0.0 ** ** ** ** ** ** ** ** *   58 **** 1004.2 ***** ****** *** *** ***** ***** ***** ***** ** 
029440 99999 190908230600 140  22 *** *** SCT * * *  0.0 ** ** ** ** ** ** ** ** *   56 **** 1004.3 ***** ****** *** *** ***** ***** ***** ***** ** 
029440 99999 190908231300 140  36 *** *** BKN * * *  0.0 ** ** ** ** ** ** ** ** *   68 **** 1002.6 ***** ****** *** *** ***** ***** ***** ***** ** 
029440 99999 190908232000 140  40 *** *** BKN * * *  0.0 62 ** ** ** ** ** ** ** *   62 ****  999.9 ***** ****** *** *** ***** ***** ***** ***** ** 
029440 99999 190908240600 290  16 *** *** BKN * * *  0.0 ** ** ** ** ** ** ** ** *   54 **** 1001.5 ***** ****** *** *** ***** ***** ***** ***** ** 
029440 99999 190908241300 270  22 *** *** BKN * * *  0.0 ** ** ** ** ** ** ** ** *   65 **** 1004.3 ***** ****** *** *** ***** ***** ***** ***** ** 
029440 99999 190908242000 290  16 *** *** BKN * * *  0.0 ** ** ** ** ** ** ** ** *   56 **** 1005.6 ***** ****** *** *** ***** ***** ***** ***** ** 
029440 99999 190908250600 180  16 *** *** BKN * * *  0.0 ** ** ** ** ** ** ** ** *   50 **** 1008.0 ***** ****** *** *** ***** ***** ***** ***** ** 
029440 99999 190908251300 180  16 *** *** BKN * * *  0.0 ** ** ** ** ** ** ** ** *   65 **** 1007.8 ***** ****** *** *** ***** ***** ***** ***** ** 
029440 99999 190908252000 180   5 *** *** SCT * * *  0.0 ** ** ** ** ** ** ** ** *   57 **** 1008.7 ***** ****** *** *** ***** ***** ***** ***** ** 
029440 99999 190908260600 180   7 *** *** SCT * * *  0.0 ** ** ** ** ** ** ** ** *   54 **** 1008.4 ***** ****** *** *** ***** ***** ***** ***** ** 
029440 99999 190908261300 200  22 *** *** SCT * * *  0.0 ** ** ** ** ** ** ** ** *   68 **** 1006.8 ***** ****** *** *** ***** ***** ***** ***** ** 
029440 99999 190908262000 090   7 *** *** SCT * * *  0.0 ** ** ** ** ** ** ** ** *   58 **** 1006.4 ***** ****** *** *** ***** ***** ***** ***** ** 
029440 99999 190908270600 180  26 *** *** OVC * * *  0.0 ** ** ** ** ** ** ** ** *   59 **** 1002.7 ***** ****** *** *** ***** ***** ***** ***** ** 
029440 99999 190908271300 230  26 *** *** OVC * * *  0.0 ** ** ** ** ** ** ** ** *   66 **** 1002.7 ***** ****** *** *** ***** ***** ***** ***** ** 
029440 99999 190908272000 270  14 *** *** OVC * * *  0.0 ** ** ** ** ** ** ** ** *   59 **** 1002.7 ***** ****** *** *** ***** ***** ***** ***** ** 
029440 99999 190908280600 230  22 *** *** OVC * * *  0.0 ** ** ** ** ** ** ** ** *   56 **** 1003.9 ***** ****** *** *** ***** ***** ***** ***** ** 
029440 99999 190908281300 200  26 *** *** BKN * * *  0.0 ** ** ** ** ** ** ** ** *   58 **** 1003.4 ***** ****** *** *** ***** ***** ***** ***** ** 
029440 99999 190908282000 320  18 *** *** BKN * * *  0.0 ** ** ** ** ** ** ** ** *   56 **** 1001.8 ***** ****** *** *** ***** ***** ***** ***** ** 
029440 99999 190908290600 200  22 *** *** OVC * * *  0.0 62 ** ** ** ** ** ** ** *   54 ****  997.9 ***** ****** *** *** ***** ***** ***** ***** ** 
029440 99999 190908291300 230  26 *** *** OVC * * *  0.0 ** ** ** ** ** ** ** ** *   61 ****  996.6 ***** ****** *** *** ***** ***** ***** ***** ** 
029440 99999 190908292000 270  16 *** *** BKN * * *  0.0 ** ** ** ** ** ** ** ** *   54 ****  999.5 ***** ****** *** *** ***** ***** ***** ***** ** 
029440 99999 190908300600 230  38 *** *** OVC * * *  0.0 ** ** ** ** ** ** ** ** *   56 ****  995.5 ***** ****** *** *** ***** ***** ***** ***** ** 
029440 99999 190908301300 180  40 *** *** OVC * * *  0.0 ** ** ** ** ** ** ** ** *   63 ****  994.4 ***** ****** *** *** ***** ***** ***** ***** ** 
029440 99999 190908302000 180  40 *** *** OVC * * *  0.0 ** ** ** ** ** ** ** ** *   59 ****  993.4 ***** ****** *** *** ***** ***** ***** ***** ** 
029440 99999 190908310600 270  43 *** *** OVC * * *  0.0 ** ** ** ** ** ** ** ** *   57 ****  989.5 ***** ****** *** *** ***** ***** ***** ***** ** 
029440 99999 190908311300 140  22 *** *** SCT * * *  0.0 ** ** ** ** ** ** ** ** *   74 ****  989.5 ***** ****** *** *** ***** ***** ***** ***** ** 
029440 99999 190908312000 180  18 *** *** OVC * * *  0.0 ** ** ** ** ** ** ** ** *   59 ****  982.8 ***** ****** *** *** ***** ***** ***** ***** ** 
029440 99999 190909010600 140  14 *** *** OVC * * *  0.0 ** ** ** ** ** ** ** ** *   53 ****  982.8 ***** ****** *** *** ***** ***** ***** ***** ** 
029440 99999 190909011300 180  22 *** *** OVC * * *  0.0 ** ** ** ** ** ** ** ** *   59 ****  982.2 ***** ****** *** *** ***** ***** ***** ***** ** 
029440 99999 190909012000 160  16 *** *** BKN * * *  0.0 ** ** ** ** ** ** ** ** *   51 ****  985.2 ***** ****** *** *** ***** ***** ***** ***** ** 
029440 99999 190909020600 180  18 *** *** BKN * * *  0.0 ** ** ** ** ** ** ** ** *   50 ****  987.8 ***** ****** *** *** ***** ***** ***** ***** ** 
029440 99999 190909021300 200  31 *** *** BKN * * *  0.0 ** ** ** ** ** ** ** ** *   56 ****  987.9 ***** ****** *** *** ***** ***** ***** ***** ** 
029440 99999 190909022000 200  11 *** *** OVC * * *  0.0 ** ** ** ** ** ** ** ** *   48 ****  987.9 ***** ****** *** *** ***** ***** ***** ***** ** 
029440 99999 190909030600 270  19 *** *** BKN * * *  0.0 ** ** ** ** ** ** ** ** *   47 ****  990.6 ***** ****** *** *** ***** ***** ***** ***** ** 
029440 99999 190909031300 270  19 *** *** SCT * * *  0.0 ** ** ** ** ** ** ** ** *   56 ****  996.8 ***** ****** *** *** ***** ***** ***** ***** ** 
029440 99999 190909032000 270   5 *** *** SCT * * *  0.0 ** ** ** ** ** ** ** ** *   45 **** 1000.8 ***** ****** *** *** ***** ***** ***** ***** ** 
029440 99999 190909040600 ***   0 *** *** OVC * * *  0.0 ** ** ** ** ** ** ** ** *   45 **** 1001.5 ***** ****** *** *** ***** ***** ***** ***** ** 
029440 99999 190909041300 160  26 *** *** BKN * * *  0.0 ** ** ** ** ** ** ** ** *   56 ****  999.0 ***** ****** *** *** ***** ***** ***** ***** ** 
029440 99999 190909042000 160  18 *** *** OVC * * *  0.0 62 ** ** ** ** ** ** ** *   54 ****  997.5 ***** ****** *** *** ***** ***** ***** ***** ** 
029440 99999 190909050600 200  33 *** *** OVC * * *  0.0 ** ** ** ** ** ** ** ** *   55 ****  996.6 ***** ****** *** *** ***** ***** ***** ***** ** 
029440 99999 190909051300 180  38 *** *** BKN * * *  0.0 ** ** ** ** ** ** ** ** *   62 ****  998.0 ***** ****** *** *** ***** ***** ***** ***** ** 
029440 99999 190909052000 180  19 *** *** BKN * * *  0.0 ** ** ** ** ** ** ** ** *   56 ****  998.7 ***** ****** *** *** ***** ***** ***** ***** ** 
029440 99999 190909060600 110  16 *** *** BKN * * *  0.0 ** ** ** ** ** ** ** ** *   53 ****  995.9 ***** ****** *** *** ***** ***** ***** ***** ** 
029440 99999 190909061300 110  16 *** *** OVC * * *  0.0 62 ** ** ** ** ** ** ** *   55 ****  990.7 ***** ****** *** *** ***** ***** ***** ***** ** 
029440 99999 190909062000 110  36 *** *** OVC * * *  0.0 ** ** ** ** ** ** ** ** *   51 ****  990.6 ***** ****** *** *** ***** ***** ***** ***** ** 
029440 99999 190909070600 180  18 *** *** CLR * * *  0.0 ** ** ** ** ** ** ** ** *   50 ****  998.3 ***** ****** *** *** ***** ***** ***** ***** ** 
029440 99999 190909071300 200  22 *** *** BKN * * *  0.0 ** ** ** ** ** ** ** ** *   60 **** 1002.6 ***** ****** *** *** ***** ***** ***** ***** ** 
029440 99999 190909072000 180   7 *** *** CLR * * *  0.0 ** ** ** ** ** ** ** ** *   51 **** 1004.0 ***** ****** *** *** ***** ***** ***** ***** ** 
029440 99999 190909080600 140   9 *** *** BKN * * *  0.0 ** ** ** ** ** ** ** ** *   50 **** 1004.2 ***** ****** *** *** ***** ***** ***** ***** ** 
029440 99999 190909081300 180  14 *** *** BKN * * *  0.0 ** ** ** ** ** ** ** ** *   62 **** 1005.5 ***** ****** *** *** ***** ***** ***** ***** ** 
029440 99999 190909082000 ***   0 *** *** CLR * * *  0.0 ** ** ** ** ** ** ** ** *   53 **** 1005.2 ***** ****** *** *** ***** ***** ***** ***** ** 
029440 99999 190909090600 200   5 *** *** OVC * * *  0.0 ** ** ** ** ** ** ** ** *   50 **** 1004.8 ***** ****** *** *** ***** ***** ***** ***** ** 
029440 99999 190909091300 230   2 *** *** SCT * * *  0.0 ** ** ** ** ** ** ** ** *   61 **** 1005.1 ***** ****** *** *** ***** ***** ***** ***** ** 
029440 99999 190909092000 180   5 *** *** SCT * * *  0.0 ** ** ** ** ** ** ** ** *   53 **** 1006.6 ***** ****** *** *** ***** ***** ***** ***** ** 
029440 99999 190909100600 180  11 *** *** OVC * * *  0.0 ** ** ** ** ** ** ** ** *   52 **** 1006.3 ***** ****** *** *** ***** ***** ***** ***** ** 
029440 99999 190909101300 230   5 *** *** BKN * * *  0.0 ** ** ** ** ** ** ** ** *   60 **** 1004.7 ***** ****** *** *** ***** ***** ***** ***** ** 
029440 99999 190909102000 230  18 *** *** BKN * * *  0.0 ** ** ** ** ** ** ** ** *   50 **** 1004.3 ***** ****** *** *** ***** ***** ***** ***** ** 
029440 99999 190909110600 270   7 *** *** BKN * * *  0.0 ** ** ** ** ** ** ** ** *   49 **** 1004.7 ***** ****** *** *** ***** ***** ***** ***** ** 
029440 99999 190909111300 360   9 *** *** BKN * * *  0.0 ** ** ** ** ** ** ** ** *   59 **** 1006.3 ***** ****** *** *** ***** ***** ***** ***** ** 
029440 99999 190909112000 360  22 *** *** CLR * * *  0.0 ** ** ** ** ** ** ** ** *   53 **** 1007.6 ***** ****** *** *** ***** ***** ***** ***** ** 
029440 99999 190909120600 090  18 *** *** BKN * * *  0.0 ** ** ** ** ** ** ** ** *   47 **** 1010.0 ***** ****** *** *** ***** ***** ***** ***** ** 
029440 99999 190909121300 360  11 *** *** SCT * * *  0.0 ** ** ** ** ** ** ** ** *   56 **** 1009.9 ***** ****** *** *** ***** ***** ***** ***** ** 
029440 99999 190909122000 090   5 *** *** BKN * * *  0.0 ** ** ** ** ** ** ** ** *   51 **** 1007.2 ***** ****** *** *** ***** ***** ***** ***** ** 
029440 99999 190909130600 050   5 *** *** BKN * * *  0.0 ** ** ** ** ** ** ** ** *   48 **** 1003.4 ***** ****** *** *** ***** ***** ***** ***** ** 
029440 99999 190909131300 290   2 *** *** OVC * * *  0.0 62 ** ** ** ** ** ** ** *   53 **** 1003.2 ***** ****** *** *** ***** ***** ***** ***** ** 
029440 99999 190909132000 360  18 *** *** BKN * * *  0.0 ** ** ** ** ** ** ** ** *   48 **** 1005.5 ***** ****** *** *** ***** ***** ***** ***** ** 
029440 99999 190909140600 250   7 *** *** OVC * * *  0.0 ** ** ** ** ** ** ** ** *   49 **** 1008.2 ***** ****** *** *** ***** ***** ***** ***** ** 
029440 99999 190909141300 320   5 *** *** BKN * * *  0.0 ** ** ** ** ** ** ** ** *   53 **** 1012.4 ***** ****** *** *** ***** ***** ***** ***** ** 
029440 99999 190909142000 320   2 *** *** CLR * * *  0.0 ** ** ** ** ** ** ** ** *   50 **** 1016.4 ***** ****** *** *** ***** ***** ***** ***** ** 
029440 99999 190909150600 160   2 *** *** CLR * * *  0.0 ** ** ** ** ** ** ** ** *   37 **** 1018.6 ***** ****** *** *** ***** ***** ***** ***** ** 
029440 99999 190909151300 270   7 *** *** CLR * * *  0.0 ** ** ** ** ** ** ** ** *   58 **** 1018.4 ***** ****** *** *** ***** ***** ***** ***** ** 
029440 99999 190909152000 270   5 *** *** CLR * * *  0.0 ** ** ** ** ** ** ** ** *   46 **** 1018.7 ***** ****** *** *** ***** ***** ***** ***** ** 
029440 99999 190909160600 ***   0 *** *** OVC * * *  0.0 ** ** ** ** ** ** ** ** *   40 **** 1022.4 ***** ****** *** *** ***** ***** ***** ***** ** 
029440 99999 190909161300 140   2 *** *** CLR * * *  0.0 ** ** ** ** ** ** ** ** *   62 **** 1023.9 ***** ****** *** *** ***** ***** ***** ***** ** 
029440 99999 190909162000 140   5 *** *** CLR * * *  0.0 ** ** ** ** ** ** ** ** *   48 **** 1024.2 ***** ****** *** *** ***** ***** ***** ***** ** 
029440 99999 190909170600 ***   0 *** *** CLR * * *  0.0 ** ** ** ** ** ** ** ** *   44 **** 1023.9 ***** ****** *** *** ***** ***** ***** ***** ** 
029440 99999 190909171300 110  16 *** *** SCT * * *  0.0 ** ** ** ** ** ** ** ** *   64 **** 1021.4 ***** ****** *** *** ***** ***** ***** ***** ** 
029440 99999 190909172000 140   7 *** *** OVC * * *  0.0 ** ** ** ** ** ** ** ** *   58 **** 1017.8 ***** ****** *** *** ***** ***** ***** ***** ** 
029440 99999 190909180600 140   9 *** *** OVC * * *  0.0 ** ** ** ** ** ** ** ** *   56 **** 1012.4 ***** ****** *** *** ***** ***** ***** ***** ** 
029440 99999 190909181300 070   5 *** *** OVC * * *  0.0 ** ** ** ** ** ** ** ** *   61 **** 1009.8 ***** ****** *** *** ***** ***** ***** ***** ** 
029440 99999 190909182000 ***   0 *** *** OVC * * *  0.0 ** ** ** ** ** ** ** ** *   59 **** 1008.3 ***** ****** *** *** ***** ***** ***** ***** ** 
029440 99999 190909190600 ***   0 *** *** SCT * * *  0.0 ** ** ** ** ** ** ** ** *   56 **** 1008.8 ***** ****** *** *** ***** ***** ***** ***** ** 
029440 99999 190909191300 050   5 *** *** OVC * * *  0.0 ** ** ** ** ** ** ** ** *   58 **** 1009.4 ***** ****** *** *** ***** ***** ***** ***** ** 
029440 99999 190909192000 050   2 *** *** BKN * * *  0.0 ** ** ** ** ** ** ** ** *   56 **** 1008.6 ***** ****** *** *** ***** ***** ***** ***** ** 
029440 99999 190909200600 090   5 *** *** OVC * * *  0.0 ** ** ** ** ** ** ** ** *   54 **** 1007.8 ***** ****** *** *** ***** ***** ***** ***** ** 
029440 99999 190909201300 140  14 *** *** OVC * * *  0.0 ** ** ** ** ** ** ** ** *   59 **** 1007.0 ***** ****** *** *** ***** ***** ***** ***** ** 
029440 99999 190909202000 ***   0 *** *** CLR * * *  0.0 ** ** ** ** ** ** ** ** *   54 **** 1006.2 ***** ****** *** *** ***** ***** ***** ***** ** 
029440 99999 190909210600 140  11 *** *** OVC * * *  0.0 ** ** ** ** ** ** ** ** *   56 **** 1007.6 ***** ****** *** *** ***** ***** ***** ***** ** 
029440 99999 190909211300 340   2 *** *** CLR * * *  0.0 ** ** ** ** ** ** ** ** *   63 **** 1009.4 ***** ****** *** *** ***** ***** ***** ***** ** 
029440 99999 190909212000 ***   0 *** *** BKN * * *  0.0 ** ** ** ** ** ** ** ** *   57 **** 1012.2 ***** ****** *** *** ***** ***** ***** ***** ** 
029440 99999 190909220600 ***   0 *** *** OVC * * *  0.0 ** ** ** ** ** ** ** ** *   53 **** 1015.8 ***** ****** *** *** ***** ***** ***** ***** ** 
029440 99999 190909221300 ***   0 *** *** SCT * * *  0.0 ** ** ** ** ** ** ** ** *   64 **** 1018.0 ***** ****** *** *** ***** ***** ***** ***** ** 
029440 99999 190909222000 ***   0 *** *** CLR * * *  0.0 ** ** ** ** ** ** ** ** *   53 **** 1019.8 ***** ****** *** *** ***** ***** ***** ***** ** 
029440 99999 190909230600 200  11 *** *** OVC * * *  0.0 ** ** ** ** ** ** ** ** *   55 **** 1020.8 ***** ****** *** *** ***** ***** ***** ***** ** 
029440 99999 190909231300 250   9 *** *** CLR * * *  0.0 ** ** ** ** ** ** ** ** *   62 **** 1021.0 ***** ****** *** *** ***** ***** ***** ***** ** 
029440 99999 190909232000 250   5 *** *** CLR * * *  0.0 ** ** ** ** ** ** ** ** *   51 **** 1019.8 ***** ****** *** *** ***** ***** ***** ***** ** 
029440 99999 190909240600 230   2 *** *** OVC * * *  0.0 ** ** ** ** ** ** ** ** *   51 **** 1017.5 ***** ****** *** *** ***** ***** ***** ***** ** 
029440 99999 190909241300 250  11 *** *** BKN * * *  0.0 ** ** ** ** ** ** ** ** *   56 **** 1016.7 ***** ****** *** *** ***** ***** ***** ***** ** 
029440 99999 190909242000 250   5 *** *** OVC * * *  0.0 ** ** ** ** ** ** ** ** *   53 **** 1013.9 ***** ****** *** *** ***** ***** ***** ***** ** 
029440 99999 190909250600 200   7 *** *** OVC * * *  0.0 ** ** ** ** ** ** ** ** *   50 **** 1009.2 ***** ****** *** *** ***** ***** ***** ***** ** 
029440 99999 190909251300 250   7 *** *** OVC * * *  0.0 ** ** ** ** ** ** ** ** *   55 **** 1006.3 ***** ****** *** *** ***** ***** ***** ***** ** 
029440 99999 190909252000 ***   0 *** *** OVC * * *  0.0 ** ** ** ** ** ** ** ** *   54 **** 1003.8 ***** ****** *** *** ***** ***** ***** ***** ** 
029440 99999 190909260600 090  19 *** *** OVC * * *  0.0 90 ** ** ** ** ** ** ** *   49 **** 1002.2 ***** ****** *** *** ***** ***** ***** ***** ** 
029440 99999 190909261300 070  18 *** *** OVC * * *  0.0 64 ** ** ** ** ** ** ** *   45 **** 1006.6 ***** ****** *** *** ***** ***** ***** ***** ** 
029440 99999 190909262000 020  18 *** *** BKN * * *  0.0 ** ** ** ** ** ** ** ** *   41 **** 1010.6 ***** ****** *** *** ***** ***** ***** ***** ** 
029440 99999 190909270600 090  16 *** *** OVC * * *  0.0 ** ** ** ** ** ** ** ** *   38 **** 1014.0 ***** ****** *** *** ***** ***** ***** ***** ** 
029440 99999 190909271300 090   9 *** *** BKN * * *  0.0 ** ** ** ** ** ** ** ** *   47 **** 1015.2 ***** ****** *** *** ***** ***** ***** ***** ** 
029440 99999 190909272000 ***   0 *** *** CLR * * *  0.0 ** ** ** ** ** ** ** ** *   36 **** 1015.5 ***** ****** *** *** ***** ***** ***** ***** ** 
029440 99999 190909280600 230   5 *** *** OVC * * *  0.0 ** ** ** ** ** ** ** ** *   40 **** 1012.8 ***** ****** *** *** ***** ***** ***** ***** ** 
029440 99999 190909281300 270  18 *** *** BKN * * *  0.0 ** ** ** ** ** ** ** ** *   50 **** 1010.3 ***** ****** *** *** ***** ***** ***** ***** ** 
029440 99999 190909282000 270  11 *** *** OVC * * *  0.0 ** ** ** ** ** ** ** ** *   46 **** 1007.0 ***** ****** *** *** ***** ***** ***** ***** ** 
029440 99999 190909290600 270   7 *** *** SCT * * *  0.0 ** ** ** ** ** ** ** ** *   43 ****  998.0 ***** ****** *** *** ***** ***** ***** ***** ** 
029440 99999 190909291300 270  22 *** *** BKN * * *  0.0 ** ** ** ** ** ** ** ** *   51 ****  993.8 ***** ****** *** *** ***** ***** ***** ***** ** 
029440 99999 190909292000 230  11 *** *** BKN * * *  0.0 ** ** ** ** ** ** ** ** *   45 ****  991.5 ***** ****** *** *** ***** ***** ***** ***** ** 
029440 99999 190909300600 270  18 *** *** SCT * * *  0.0 ** ** ** ** ** ** ** ** *   42 ****  987.9 ***** ****** *** *** ***** ***** ***** ***** ** 
029440 99999 190909301300 290  19 *** *** BKN * * *  0.0 ** ** ** ** ** ** ** ** *   46 ****  988.2 ***** ****** *** *** ***** ***** ***** ***** ** 
029440 99999 190909302000 290  26 *** *** SCT * * *  0.0 ** ** ** ** ** ** ** ** *   38 ****  989.1 ***** ****** *** *** ***** ***** ***** ***** ** 
029440 99999 190910010600 200  11 *** *** OVC * * *  0.0 ** ** ** ** ** ** ** ** *   37 ****  989.4 ***** ****** *** *** ***** ***** ***** ***** ** 
029440 99999 190910011300 090   2 *** *** OVC * * *  0.0 62 ** ** ** ** ** ** ** *   38 ****  989.5 ***** ****** *** *** ***** ***** ***** ***** ** 
029440 99999 190910012000 360   7 *** *** CLR * * *  0.0 ** ** ** ** ** ** ** ** *   37 ****  992.3 ***** ****** *** *** ***** ***** ***** ***** ** 
029440 99999 190910020600 270  11 *** *** CLR * * *  0.0 ** ** ** ** ** ** ** ** *   33 ****  998.4 ***** ****** *** *** ***** ***** ***** ***** ** 
029440 99999 190910021300 270  11 *** *** SCT * * *  0.0 ** ** ** ** ** ** ** ** *   48 **** 1003.4 ***** ****** *** *** ***** ***** ***** ***** ** 
029440 99999 190910022000 ***   0 *** *** CLR * * *  0.0 ** ** ** ** ** ** ** ** *   38 **** 1005.5 ***** ****** *** *** ***** ***** ***** ***** ** 
029440 99999 190910030600 250  22 *** *** OVC * * *  0.0 ** ** ** ** ** ** ** ** *   44 **** 1001.5 ***** ****** *** *** ***** ***** ***** ***** ** 
029440 99999 190910031300 200  22 *** *** OVC * * *  0.0 ** ** ** ** ** ** ** ** *   50 **** 1001.0 ***** ****** *** *** ***** ***** ***** ***** ** 
029440 99999 190910032000 250  18 *** *** OVC * * *  0.0 ** ** ** ** ** ** ** ** *   53 ****  997.9 ***** ****** *** *** ***** ***** ***** ***** ** 
029440 99999 190910040600 160  22 *** *** OVC * * *  0.0 ** ** ** ** ** ** ** ** *   54 ****  995.8 ***** ****** *** *** ***** ***** ***** ***** ** 
029440 99999 190910041300 230  31 *** *** BKN * * *  0.0 ** ** ** ** ** ** ** ** *   59 ****  994.0 ***** ****** *** *** ***** ***** ***** ***** ** 
029440 99999 190910042000 200  33 *** *** BKN * * *  0.0 ** ** ** ** ** ** ** ** *   55 ****  993.0 ***** ****** *** *** ***** ***** ***** ***** ** 
029440 99999 190910050600 230  26 *** *** OVC * * *  0.0 62 ** ** ** ** ** ** ** *   55 ****  985.9 ***** ****** *** *** ***** ***** ***** ***** ** 
029440 99999 190910051300 200  38 *** *** OVC * * *  0.0 62 ** ** ** ** ** ** ** *   55 ****  990.0 ***** ****** *** *** ***** ***** ***** ***** ** 
029440 99999 190910052000 180  26 *** *** OVC * * *  0.0 ** ** ** ** ** ** ** ** *   54 ****  987.9 ***** ****** *** *** ***** ***** ***** ***** ** 
029440 99999 190910060600 160   5 *** *** OVC * * *  0.0 62 ** ** ** ** ** ** ** *   51 ****  989.9 ***** ****** *** *** ***** ***** ***** ***** ** 
029440 99999 190910061300 090  11 *** *** OVC * * *  0.0 ** ** ** ** ** ** ** ** *   57 ****  991.2 ***** ****** *** *** ***** ***** ***** ***** ** 
029440 99999 190910062000 180  11 *** *** OVC * * *  0.0 ** ** ** ** ** ** ** ** *   54 ****  990.3 ***** ****** *** *** ***** ***** ***** ***** ** 
029440 99999 190910070600 270  26 *** *** BKN * * *  0.0 ** ** ** ** ** ** ** ** *   55 ****  995.2 ***** ****** *** *** ***** ***** ***** ***** ** 
029440 99999 190910071300 270  38 *** *** CLR * * *  0.0 ** ** ** ** ** ** ** ** *   53 **** 1002.4 ***** ****** *** *** ***** ***** ***** ***** ** 
029440 99999 190910072000 270  19 *** *** CLR * * *  0.0 ** ** ** ** ** ** ** ** *   45 **** 1005.2 ***** ****** *** *** ***** ***** ***** ***** ** 
029440 99999 190910080600 270  18 *** *** OVC * * *  0.0 ** ** ** ** ** ** ** ** *   47 **** 1008.2 ***** ****** *** *** ***** ***** ***** ***** ** 
029440 99999 190910081300 270  16 *** *** BKN * * *  0.0 ** ** ** ** ** ** ** ** *   55 **** 1009.1 ***** ****** *** *** ***** ***** ***** ***** ** 
029440 99999 190910082000 180  14 *** *** CLR * * *  0.0 ** ** ** ** ** ** ** ** *   45 **** 1008.7 ***** ****** *** *** ***** ***** ***** ***** ** 
029440 99999 190910090600 140  16 *** *** SCT * * *  0.0 ** ** ** ** ** ** ** ** *   45 **** 1007.4 ***** ****** *** *** ***** ***** ***** ***** ** 
029440 99999 190910091300 180  19 *** *** SCT * * *  0.0 ** ** ** ** ** ** ** ** *   53 **** 1007.4 ***** ****** *** *** ***** ***** ***** ***** ** 
029440 99999 190910092000 ***   0 *** *** CLR * * *  0.0 ** ** ** ** ** ** ** ** *   45 **** 1009.2 ***** ****** *** *** ***** ***** ***** ***** ** 
029440 99999 190910100600 ***   0 *** *** OVC * * *  0.0 ** ** ** ** ** ** ** ** *   45 **** 1009.5 ***** ****** *** *** ***** ***** ***** ***** ** 
029440 99999 190910101300 270   5 *** *** BKN * * *  0.0 ** ** ** ** ** ** ** ** *   49 **** 1012.4 ***** ****** *** *** ***** ***** ***** ***** ** 
029440 99999 190910102000 ***   0 *** *** CLR * * *  0.0 ** ** ** ** ** ** ** ** *   41 **** 1014.6 ***** ****** *** *** ***** ***** ***** ***** ** 
029440 99999 190910110600 ***   0 *** *** OVC * * *  0.0 ** ** ** ** ** ** ** ** *   45 **** 1017.1 ***** ****** *** *** ***** ***** ***** ***** ** 
029440 99999 190910111300 180   5 *** *** OVC * * *  0.0 ** ** ** ** ** ** ** ** *   51 **** 1018.3 ***** ****** *** *** ***** ***** ***** ***** ** 
029440 99999 190910112000 ***   0 *** *** CLR * * *  0.0 ** ** ** ** ** ** ** ** *   42 **** 1018.6 ***** ****** *** *** ***** ***** ***** ***** ** 
029440 99999 190910120600 ***   0 *** *** OVC * * *  0.0 ** ** ** ** ** ** ** ** *   41 **** 1019.2 ***** ****** *** *** ***** ***** ***** ***** ** 
029440 99999 190910121300 140   9 *** *** BKN * * *  0.0 ** ** ** ** ** ** ** ** *   48 **** 1020.3 ***** ****** *** *** ***** ***** ***** ***** ** 
029440 99999 190910122000 ***   0 *** *** CLR * * *  0.0 ** ** ** ** ** ** ** ** *   46 **** 1020.4 ***** ****** *** *** ***** ***** ***** ***** ** 
029440 99999 190910130600 140   7 *** *** OVC * * *  0.0 ** ** ** ** ** ** ** ** *   45 **** 1020.0 ***** ****** *** *** ***** ***** ***** ***** ** 
029440 99999 190910131300 140   9 *** *** OVC * * *  0.0 ** ** ** ** ** ** ** ** *   48 **** 1018.3 ***** ****** *** *** ***** ***** ***** ***** ** 
029440 99999 190910132000 140   5 *** *** OVC * * *  0.0 ** ** ** ** ** ** ** ** *   47 **** 1018.2 ***** ****** *** *** ***** ***** ***** ***** ** 
029440 99999 190910140600 140   7 *** *** OVC * * *  0.0 ** ** ** ** ** ** ** ** *   48 **** 1012.4 ***** ****** *** *** ***** ***** ***** ***** ** 
029440 99999 190910141300 140   5 *** *** BKN * * *  0.0 ** ** ** ** ** ** ** ** *   52 **** 1010.7 ***** ****** *** *** ***** ***** ***** ***** ** 
